order_id,customer_id,order_date,month,quarter,year,order_status,sales_channel,payment_method,discount_pct,subtotal,shipping_cost,order_total,delivery_days
O01269,C0426,12/3/2022,December,Q4,2022,Delivered,Online,Credit Card,0.05,1425.59,0,1425.59,4
O01270,C0157,8/2/2022,August,Q3,2022,Pending,Mobile App,Google Pay,0.05,370.89,0,370.89,
O01271,C0493,6/9/2023,June,Q2,2023,Returned,Mobile App,Apple Pay,0,230.26,0,230.26,
O01272,C0368,1/9/2022,January,Q1,2022,Delivered,In-Store,Debit Card,0.1,370.44,0,370.44,3
O01273,C0280,5/11/2022,May,Q2,2022,Delivered,In-Store,PayPal,0.2,979.75,0,979.75,8
O01274,C0237,5/18/2022,May,Q2,2022,Cancelled,In-Store,Credit Card,0,730.32,0,730.32,
O01275,C0354,8/29/2023,August,Q3,2023,Delivered,Mobile App,Debit Card,0,798.88,0,798.88,5
O01276,C0051,10/12/2023,October,Q4,2023,Delivered,In-Store,Google Pay,0.05,468.43,0,468.43,12
O01277,C0200,9/19/2022,September,Q3,2022,Returned,Mobile App,Debit Card,0,803.26,0,803.26,
O01278,C0052,4/21/2022,April,Q2,2022,Delivered,Mobile App,PayPal,0.05,310.26,0,310.26,12
O01279,C0196,8/9/2022,August,Q3,2022,Pending,Online,Debit Card,0.1,237.54,0,237.54,
O01280,C0029,6/5/2022,June,Q2,2022,Delivered,Mobile App,PayPal,0.2,209.8,0,209.8,12
O01281,C0070,3/13/2022,March,Q1,2022,Returned,Online,Google Pay,0.1,746.91,0,746.91,
O01282,C0050,5/22/2023,May,Q2,2023,Delivered,In-Store,Google Pay,0,600,0,600,4
O01283,C0386,2/5/2022,February,Q1,2022,Delivered,Mobile App,Credit Card,0,1371.29,0,1371.29,3
O01284,C0062,1/26/2022,January,Q1,2022,Delivered,In-Store,Apple Pay,0.2,484.09,0,484.09,5
O01285,C0157,9/8/2022,September,Q3,2022,Delivered,Mobile App,Debit Card,0.2,763.22,0,763.22,4
O01286,C0467,8/25/2023,August,Q3,2023,Delivered,Mobile App,Credit Card,0.1,524.01,0,524.01,11
O01287,C0094,3/7/2023,March,Q1,2023,Delivered,Online,Debit Card,0,1694.73,0,1694.73,1
O01288,C0497,11/25/2023,November,Q4,2023,Cancelled,In-Store,PayPal,0.1,401.44,0,401.44,
O01289,C0055,4/19/2022,April,Q2,2022,Delivered,Mobile App,Google Pay,0.2,94.38,8.11,102.49,7
O01290,C0388,12/21/2023,December,Q4,2023,Delivered,In-Store,Apple Pay,0.1,699.87,0,699.87,1
O01291,C0257,6/23/2023,June,Q2,2023,Cancelled,Online,PayPal,0,802.64,0,802.64,
O01292,C0017,5/18/2023,May,Q2,2023,Delivered,Online,Apple Pay,0,1330.83,0,1330.83,14
O01293,C0102,11/30/2022,November,Q4,2022,Cancelled,Mobile App,PayPal,0.1,903.34,0,903.34,
O01294,C0061,8/18/2022,August,Q3,2022,Delivered,In-Store,Apple Pay,0,1129.85,0,1129.85,6
O01295,C0001,8/2/2022,August,Q3,2022,Delivered,Online,Credit Card,0,427.18,0,427.18,8
O01296,C0123,8/31/2023,August,Q3,2023,Delivered,Online,Google Pay,0.1,204.69,0,204.69,2
O01297,C0130,5/2/2022,May,Q2,2022,Delivered,Online,Google Pay,0.2,812.8,0,812.8,11
O01298,C0273,8/15/2023,August,Q3,2023,Delivered,Online,Credit Card,0.1,996.33,0,996.33,1
O01299,C0472,9/4/2023,September,Q3,2023,Returned,Mobile App,Apple Pay,0,1158.62,0,1158.62,
O01300,C0340,9/11/2023,September,Q3,2023,Cancelled,In-Store,Google Pay,0,921.39,0,921.39,
O01301,C0036,1/7/2023,January,Q1,2023,Delivered,Mobile App,PayPal,0.05,395.94,0,395.94,10
O01302,C0306,9/14/2022,September,Q3,2022,Cancelled,Online,Apple Pay,0.05,656.56,0,656.56,
O01303,C0415,5/23/2022,May,Q2,2022,Delivered,Mobile App,Debit Card,0.1,376.05,0,376.05,1
O01304,C0077,2/5/2023,February,Q1,2023,Delivered,Mobile App,PayPal,0.1,188.71,0,188.71,4
O01305,C0405,1/3/2023,January,Q1,2023,Delivered,In-Store,Debit Card,0,475.99,0,475.99,3
O01306,C0318,4/7/2022,April,Q2,2022,Delivered,Online,Google Pay,0,538.25,0,538.25,6
O01307,C0290,1/19/2022,January,Q1,2022,Delivered,Online,Credit Card,0,1034.3,0,1034.3,1
O01308,C0044,5/11/2022,May,Q2,2022,Delivered,Online,Credit Card,0,787.61,0,787.61,2
O01309,C0180,4/2/2022,April,Q2,2022,Delivered,In-Store,Google Pay,0.15,384.24,0,384.24,4
O01310,C0490,9/22/2022,September,Q3,2022,Delivered,Online,PayPal,0.15,911.07,0,911.07,2
O01311,C0319,4/1/2022,April,Q2,2022,Returned,Online,PayPal,0.05,1026.6,0,1026.6,
O01312,C0493,3/8/2023,March,Q1,2023,Pending,Online,Google Pay,0,99.76,11.24,111,
O01313,C0065,4/15/2023,April,Q2,2023,Delivered,Online,Credit Card,0.1,787.92,0,787.92,3
O01314,C0439,5/14/2022,May,Q2,2022,Delivered,Mobile App,Apple Pay,0.05,912.72,0,912.72,11
O01315,C0082,8/16/2023,August,Q3,2023,Returned,In-Store,Credit Card,0,101.39,0,101.39,
O01316,C0156,5/28/2023,May,Q2,2023,Cancelled,Mobile App,Debit Card,0,1176.31,0,1176.31,
O01317,C0486,4/24/2022,April,Q2,2022,Delivered,In-Store,Apple Pay,0.2,619.05,0,619.05,5
O01318,C0295,6/26/2022,June,Q2,2022,Delivered,In-Store,PayPal,0.15,74.17,10.06,84.23,10
O01319,C0253,7/20/2022,July,Q3,2022,Delivered,Online,Debit Card,0,72.18,4.6,76.78,6
O01320,C0347,8/24/2023,August,Q3,2023,Delivered,Online,Google Pay,0.1,999.08,0,999.08,6
O01321,C0434,4/11/2022,April,Q2,2022,Delivered,Mobile App,Credit Card,0,270.36,0,270.36,11
O01322,C0384,10/13/2022,October,Q4,2022,Delivered,Mobile App,Credit Card,0,131.97,0,131.97,10
O01323,C0381,6/25/2023,June,Q2,2023,Delivered,Mobile App,Apple Pay,0,518.39,0,518.39,8
O01324,C0282,8/30/2023,August,Q3,2023,Delivered,Online,PayPal,0,237.18,0,237.18,8
O01325,C0417,4/30/2022,April,Q2,2022,Delivered,Online,Credit Card,0.1,712.62,0,712.62,11
O01326,C0388,2/2/2023,February,Q1,2023,Delivered,Mobile App,Credit Card,0.15,639.73,0,639.73,14
O01327,C0326,4/23/2023,April,Q2,2023,Delivered,Online,Credit Card,0,1161.45,0,1161.45,1
O01328,C0242,6/20/2022,June,Q2,2022,Delivered,Online,Debit Card,0.2,1633.35,0,1633.35,2
O01329,C0399,9/23/2023,September,Q3,2023,Delivered,Mobile App,Debit Card,0.15,1436.46,0,1436.46,14
O01330,C0117,2/11/2022,February,Q1,2022,Delivered,Mobile App,Credit Card,0,1465.69,0,1465.69,3
O01331,C0334,9/21/2022,September,Q3,2022,Returned,Mobile App,Debit Card,0.05,1040.62,0,1040.62,
O01332,C0283,12/27/2022,December,Q4,2022,Cancelled,Online,Apple Pay,0,1008.32,0,1008.32,
O01333,C0046,11/26/2022,November,Q4,2022,Delivered,Online,PayPal,0.2,267.14,0,267.14,1
O01334,C0246,1/10/2022,January,Q1,2022,Returned,In-Store,Credit Card,0.2,489.84,0,489.84,
O01335,C0360,12/13/2023,December,Q4,2023,Returned,Mobile App,Debit Card,0,578.78,0,578.78,
O01336,C0034,8/14/2022,August,Q3,2022,Delivered,In-Store,Credit Card,0.15,503.97,0,503.97,14
O01337,C0008,11/20/2022,November,Q4,2022,Delivered,Mobile App,Credit Card,0,684.72,0,684.72,7
O01338,C0358,10/25/2022,October,Q4,2022,Returned,Mobile App,Google Pay,0.2,703.19,0,703.19,
O01339,C0216,9/23/2022,September,Q3,2022,Pending,Mobile App,Google Pay,0.2,508.88,0,508.88,
O01340,C0173,11/25/2022,November,Q4,2022,Delivered,Mobile App,Credit Card,0.05,310.28,0,310.28,3
O01341,C0120,8/30/2023,August,Q3,2023,Pending,Mobile App,Credit Card,0,1567.65,0,1567.65,
O01342,C0117,1/28/2023,January,Q1,2023,Delivered,In-Store,PayPal,0.05,256.84,0,256.84,13
O01343,C0237,4/25/2023,April,Q2,2023,Delivered,In-Store,Credit Card,0.05,363.35,0,363.35,8
O01344,C0063,1/6/2023,January,Q1,2023,Cancelled,Online,Google Pay,0.15,1139.4,0,1139.4,
O01345,C0398,7/10/2022,July,Q3,2022,Cancelled,Online,PayPal,0.1,489.45,0,489.45,
O01346,C0351,6/25/2023,June,Q2,2023,Delivered,Online,Debit Card,0.1,799.28,0,799.28,11
O01347,C0106,5/28/2022,May,Q2,2022,Delivered,Mobile App,PayPal,0,1255.58,0,1255.58,12
O01348,C0259,5/2/2023,May,Q2,2023,Delivered,Online,PayPal,0.1,239.12,0,239.12,11
O01349,C0120,6/30/2022,June,Q2,2022,Delivered,In-Store,Debit Card,0,216.48,0,216.48,11
O01350,C0269,9/11/2023,September,Q3,2023,Pending,Mobile App,Google Pay,0.05,337.49,0,337.49,
O01351,C0398,1/10/2022,January,Q1,2022,Returned,In-Store,Apple Pay,0.05,1276.29,0,1276.29,
O01352,C0082,3/23/2023,March,Q1,2023,Delivered,Mobile App,Google Pay,0,166.96,0,166.96,4
O01353,C0441,2/17/2023,February,Q1,2023,Pending,Mobile App,Debit Card,0,836.26,0,836.26,
O01354,C0055,3/18/2022,March,Q1,2022,Delivered,Online,Apple Pay,0.1,1292.16,0,1292.16,5
O01355,C0138,7/20/2023,July,Q3,2023,Returned,Online,PayPal,0,857.72,0,857.72,
O01356,C0493,8/6/2023,August,Q3,2023,Delivered,In-Store,Debit Card,0.15,112.14,0,112.14,14
O01357,C0040,3/4/2022,March,Q1,2022,Delivered,Online,Apple Pay,0.05,969.12,0,969.12,10
O01358,C0102,8/2/2022,August,Q3,2022,Delivered,Online,Debit Card,0,463.08,0,463.08,3
O01359,C0289,10/13/2022,October,Q4,2022,Delivered,Mobile App,Google Pay,0,1839,0,1839,12
O01360,C0314,7/18/2023,July,Q3,2023,Delivered,Mobile App,Debit Card,0.15,907.49,0,907.49,3
O01361,C0459,8/10/2023,August,Q3,2023,Delivered,Mobile App,PayPal,0.15,299.02,0,299.02,14
O01362,C0220,3/2/2022,March,Q1,2022,Delivered,Online,Apple Pay,0.05,366.18,0,366.18,11
O01363,C0156,12/31/2022,December,Q4,2022,Pending,In-Store,Google Pay,0.15,420.92,0,420.92,
O01364,C0259,7/14/2023,July,Q3,2023,Cancelled,Online,Apple Pay,0.15,1467.45,0,1467.45,
O01365,C0305,2/17/2022,February,Q1,2022,Delivered,Online,PayPal,0.2,452.83,0,452.83,9
O01366,C0294,2/5/2022,February,Q1,2022,Delivered,Mobile App,PayPal,0,312.85,0,312.85,6
O01367,C0035,2/11/2022,February,Q1,2022,Delivered,In-Store,PayPal,0.2,853.12,0,853.12,6
O01368,C0408,12/1/2023,December,Q4,2023,Returned,Online,Google Pay,0.1,268.29,0,268.29,
O01369,C0356,8/2/2022,August,Q3,2022,Returned,Mobile App,Debit Card,0,583.63,0,583.63,
O01370,C0004,7/5/2023,July,Q3,2023,Delivered,Mobile App,Google Pay,0.15,126.81,0,126.81,14
O01371,C0495,10/3/2022,October,Q4,2022,Delivered,Mobile App,Google Pay,0,1202.22,0,1202.22,1
O01372,C0061,5/27/2022,May,Q2,2022,Pending,Online,Debit Card,0,590.1,0,590.1,
O01373,C0082,3/9/2022,March,Q1,2022,Delivered,Mobile App,Google Pay,0.2,606.54,0,606.54,10
O01374,C0105,4/4/2023,April,Q2,2023,Delivered,Mobile App,Debit Card,0,827.56,0,827.56,12
O01375,C0206,5/12/2022,May,Q2,2022,Cancelled,Online,PayPal,0,1316.53,0,1316.53,
O01376,C0062,4/5/2023,April,Q2,2023,Delivered,Online,Google Pay,0.1,467.61,0,467.61,14
O01377,C0071,10/4/2022,October,Q4,2022,Returned,Mobile App,Credit Card,0,263.13,0,263.13,
O01378,C0441,12/6/2022,December,Q4,2022,Delivered,In-Store,Credit Card,0,682.52,0,682.52,9
O01379,C0436,3/29/2023,March,Q1,2023,Pending,Mobile App,PayPal,0.05,969.33,0,969.33,
O01380,C0363,9/18/2022,September,Q3,2022,Delivered,Mobile App,Debit Card,0.15,847.29,0,847.29,14
O01381,C0295,7/23/2022,July,Q3,2022,Returned,Mobile App,Google Pay,0.1,514.94,0,514.94,
O01382,C0483,2/28/2022,February,Q1,2022,Delivered,Online,Google Pay,0.15,616.82,0,616.82,11
O01383,C0258,1/3/2023,January,Q1,2023,Delivered,In-Store,Apple Pay,0.15,339.86,0,339.86,5
O01384,C0204,5/9/2023,May,Q2,2023,Delivered,In-Store,PayPal,0,849.31,0,849.31,7
O01385,C0087,7/23/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0,724.82,0,724.82,3
O01386,C0388,11/4/2022,November,Q4,2022,Delivered,Mobile App,Apple Pay,0,577.27,0,577.27,10
O01387,C0294,6/29/2022,June,Q2,2022,Delivered,Mobile App,Apple Pay,0.05,244.83,0,244.83,1
O01388,C0069,2/24/2023,February,Q1,2023,Delivered,In-Store,PayPal,0.2,563.01,0,563.01,10
O01389,C0039,2/21/2022,February,Q1,2022,Returned,Mobile App,PayPal,0.2,324.84,0,324.84,
O01390,C0091,5/18/2022,May,Q2,2022,Cancelled,Online,Credit Card,0,720.07,0,720.07,
O01391,C0215,1/22/2022,January,Q1,2022,Pending,Online,Credit Card,0,621.42,0,621.42,
O01392,C0426,2/26/2022,February,Q1,2022,Delivered,Mobile App,Apple Pay,0,916.15,0,916.15,7
O01393,C0047,4/1/2023,April,Q2,2023,Delivered,Mobile App,Credit Card,0,1686.07,0,1686.07,3
O01394,C0481,7/24/2022,July,Q3,2022,Delivered,In-Store,PayPal,0.2,219.34,0,219.34,8
O01395,C0092,4/21/2023,April,Q2,2023,Delivered,Mobile App,PayPal,0.05,1117.23,0,1117.23,7
O01396,C0415,3/13/2022,March,Q1,2022,Delivered,In-Store,Credit Card,0.1,1150.37,0,1150.37,1
O01397,C0452,6/22/2022,June,Q2,2022,Returned,Online,PayPal,0,827.98,0,827.98,
O01398,C0408,7/21/2022,July,Q3,2022,Cancelled,Online,Google Pay,0.2,1051.95,0,1051.95,
O01399,C0291,2/12/2022,February,Q1,2022,Pending,Mobile App,Debit Card,0.1,1305.17,0,1305.17,
O01400,C0257,12/12/2022,December,Q4,2022,Pending,In-Store,Debit Card,0,940.71,0,940.71,
O01401,C0400,8/14/2022,August,Q3,2022,Delivered,In-Store,Apple Pay,0,1421.97,0,1421.97,5
O01402,C0109,4/14/2023,April,Q2,2023,Delivered,Online,Credit Card,0.1,131.04,0,131.04,7
O01403,C0132,3/1/2023,March,Q1,2023,Delivered,Online,Debit Card,0.05,1109.83,0,1109.83,1
O01404,C0077,4/9/2023,April,Q2,2023,Delivered,Mobile App,Credit Card,0,909.19,0,909.19,6
O01405,C0211,3/15/2023,March,Q1,2023,Delivered,Online,Debit Card,0.15,223.6,0,223.6,7
O01406,C0304,6/6/2023,June,Q2,2023,Returned,Online,Apple Pay,0.05,654.68,0,654.68,
O01407,C0242,12/19/2023,December,Q4,2023,Delivered,Mobile App,Debit Card,0.05,192.64,0,192.64,11
O01408,C0144,3/25/2022,March,Q1,2022,Pending,Mobile App,Google Pay,0.05,201.35,0,201.35,
O01409,C0390,12/4/2022,December,Q4,2022,Delivered,Online,Debit Card,0.1,98.78,10.2,108.98,3
O01410,C0357,6/12/2023,June,Q2,2023,Delivered,Online,PayPal,0.2,1062.93,0,1062.93,1
O01411,C0135,10/26/2023,October,Q4,2023,Delivered,Mobile App,Apple Pay,0.15,1147.57,0,1147.57,8
O01412,C0099,8/18/2023,August,Q3,2023,Delivered,Mobile App,Google Pay,0,426.02,0,426.02,13
O01413,C0105,8/27/2022,August,Q3,2022,Delivered,Online,Credit Card,0.1,671.49,0,671.49,9
O01414,C0352,11/12/2023,November,Q4,2023,Delivered,Mobile App,PayPal,0,932.52,0,932.52,6
O01415,C0397,8/3/2023,August,Q3,2023,Pending,Online,Apple Pay,0.1,1237.11,0,1237.11,
O01416,C0084,10/6/2022,October,Q4,2022,Cancelled,Mobile App,Credit Card,0.15,586.64,0,586.64,
O01417,C0058,3/1/2023,March,Q1,2023,Delivered,Online,Apple Pay,0.15,1048.41,0,1048.41,11
O01418,C0436,9/16/2022,September,Q3,2022,Delivered,In-Store,Credit Card,0,300.27,0,300.27,3
O01419,C0212,10/8/2023,October,Q4,2023,Delivered,Online,Credit Card,0,998.18,0,998.18,7
O01420,C0077,6/26/2023,June,Q2,2023,Delivered,Mobile App,Debit Card,0.15,272.52,0,272.52,8
O01421,C0076,6/13/2023,June,Q2,2023,Delivered,Online,PayPal,0,1409.38,0,1409.38,7
O01422,C0440,4/23/2022,April,Q2,2022,Pending,Online,Apple Pay,0,435.2,0,435.2,
O01423,C0123,10/2/2023,October,Q4,2023,Pending,Online,Debit Card,0.05,498.27,0,498.27,
O01424,C0144,10/3/2022,October,Q4,2022,Delivered,Mobile App,Apple Pay,0.15,716.4,0,716.4,11
O01425,C0421,5/12/2023,May,Q2,2023,Delivered,Mobile App,Credit Card,0.15,186.45,0,186.45,5
O01426,C0084,11/5/2023,November,Q4,2023,Returned,Online,Google Pay,0,526.1,0,526.1,
O01427,C0283,9/30/2022,September,Q3,2022,Delivered,Online,Debit Card,0.1,849.05,0,849.05,1
O01428,C0181,12/30/2022,December,Q4,2022,Delivered,In-Store,Google Pay,0.2,748.38,0,748.38,11
O01429,C0009,9/6/2022,September,Q3,2022,Cancelled,Mobile App,Google Pay,0,1081.85,0,1081.85,
O01430,C0102,5/11/2022,May,Q2,2022,Delivered,Online,Apple Pay,0.05,931.69,0,931.69,10
O01431,C0038,5/13/2022,May,Q2,2022,Cancelled,Mobile App,Apple Pay,0.2,704.15,0,704.15,
O01432,C0199,7/8/2022,July,Q3,2022,Delivered,Mobile App,Google Pay,0,504.78,0,504.78,10
O01433,C0299,2/22/2023,February,Q1,2023,Returned,In-Store,Apple Pay,0.1,827.34,0,827.34,
O01434,C0406,7/16/2023,July,Q3,2023,Returned,In-Store,Google Pay,0.15,656.19,0,656.19,
O01435,C0231,9/18/2023,September,Q3,2023,Delivered,Online,Credit Card,0,613.23,0,613.23,9
O01436,C0486,9/15/2022,September,Q3,2022,Delivered,In-Store,Debit Card,0.1,5.84,0,5.84,7
O01437,C0006,1/31/2022,January,Q1,2022,Delivered,In-Store,PayPal,0,486.21,0,486.21,7
O01438,C0076,9/24/2023,September,Q3,2023,Cancelled,Mobile App,Credit Card,0.2,416.34,0,416.34,
O01439,C0037,8/11/2022,August,Q3,2022,Delivered,Online,Debit Card,0.1,456.49,0,456.49,10
O01440,C0277,3/22/2023,March,Q1,2023,Delivered,In-Store,Debit Card,0.15,439.08,0,439.08,1
O01441,C0266,7/7/2022,July,Q3,2022,Delivered,Mobile App,Credit Card,0.1,529.81,0,529.81,5
O01442,C0287,9/28/2023,September,Q3,2023,Delivered,Mobile App,Google Pay,0.2,1088.55,0,1088.55,8
O01443,C0316,2/23/2023,February,Q1,2023,Delivered,Mobile App,Apple Pay,0.1,1076.82,0,1076.82,2
O01444,C0364,6/17/2022,June,Q2,2022,Returned,Online,Debit Card,0.05,688.23,0,688.23,
O01445,C0254,7/21/2022,July,Q3,2022,Delivered,Online,PayPal,0,459.53,0,459.53,1
O01446,C0076,12/13/2023,December,Q4,2023,Delivered,Mobile App,Debit Card,0.1,649.84,0,649.84,13
O01447,C0151,11/14/2022,November,Q4,2022,Pending,In-Store,Google Pay,0.1,835.32,0,835.32,
O01448,C0397,8/19/2022,August,Q3,2022,Delivered,Online,Apple Pay,0.05,1429.14,0,1429.14,14
O01449,C0400,1/1/2023,January,Q1,2023,Pending,Mobile App,Debit Card,0.2,568.47,0,568.47,
O01450,C0041,10/2/2022,October,Q4,2022,Delivered,Mobile App,PayPal,0,940.74,0,940.74,12
O01451,C0041,4/8/2022,April,Q2,2022,Pending,In-Store,PayPal,0.15,877.84,0,877.84,
O01452,C0332,5/19/2023,May,Q2,2023,Delivered,Online,PayPal,0,1085.97,0,1085.97,13
O01453,C0365,7/14/2023,July,Q3,2023,Delivered,Online,Google Pay,0,935.51,0,935.51,13
O01454,C0482,2/10/2022,February,Q1,2022,Delivered,Mobile App,Google Pay,0.05,1029.99,0,1029.99,9
O01455,C0277,1/13/2022,January,Q1,2022,Delivered,In-Store,Debit Card,0.1,339.98,0,339.98,12
O01456,C0308,7/31/2022,July,Q3,2022,Returned,In-Store,Apple Pay,0,622.23,0,622.23,
O01457,C0135,1/22/2022,January,Q1,2022,Delivered,Online,Credit Card,0.1,486.99,0,486.99,1
O01458,C0306,6/22/2022,June,Q2,2022,Delivered,Mobile App,Google Pay,0,868.17,0,868.17,14
O01459,C0114,3/22/2022,March,Q1,2022,Returned,Mobile App,Apple Pay,0.05,71.26,8.06,79.32,
O01460,C0284,12/13/2022,December,Q4,2022,Delivered,Mobile App,Apple Pay,0,484.41,0,484.41,2
O01461,C0305,11/3/2023,November,Q4,2023,Delivered,In-Store,Apple Pay,0.2,766.73,0,766.73,5
O01462,C0187,12/30/2023,December,Q4,2023,Cancelled,Online,Credit Card,0.2,572.66,0,572.66,
O01463,C0200,3/17/2022,March,Q1,2022,Returned,Mobile App,PayPal,0.05,684.37,0,684.37,
O01464,C0193,1/3/2022,January,Q1,2022,Returned,Online,Debit Card,0.15,738.75,0,738.75,
O01465,C0465,4/5/2023,April,Q2,2023,Returned,Online,Google Pay,0.05,334.2,0,334.2,
O01466,C0202,8/31/2022,August,Q3,2022,Delivered,Online,Debit Card,0.05,298.92,0,298.92,3
O01467,C0375,6/28/2023,June,Q2,2023,Delivered,In-Store,Credit Card,0.1,509.31,0,509.31,1
O01468,C0441,8/10/2022,August,Q3,2022,Delivered,Mobile App,Credit Card,0.2,314.7,0,314.7,3
O01469,C0187,5/19/2022,May,Q2,2022,Cancelled,In-Store,Debit Card,0.15,230.1,0,230.1,
O01470,C0292,4/24/2023,April,Q2,2023,Returned,Online,Google Pay,0.15,979.83,0,979.83,
O01471,C0069,4/20/2023,April,Q2,2023,Pending,In-Store,PayPal,0,984.95,0,984.95,
O01472,C0493,9/12/2023,September,Q3,2023,Cancelled,In-Store,Debit Card,0.1,857.6,0,857.6,
O01473,C0179,10/7/2023,October,Q4,2023,Returned,In-Store,PayPal,0.2,507.06,0,507.06,
O01474,C0253,9/24/2023,September,Q3,2023,Delivered,In-Store,Apple Pay,0.05,1298.84,0,1298.84,5
O01475,C0230,10/18/2023,October,Q4,2023,Delivered,Online,Credit Card,0,430.36,0,430.36,1
O01476,C0037,1/19/2023,January,Q1,2023,Delivered,Online,Apple Pay,0,791.37,0,791.37,6
O01477,C0217,2/25/2022,February,Q1,2022,Pending,Mobile App,Credit Card,0,795.36,0,795.36,
O01478,C0158,3/29/2023,March,Q1,2023,Delivered,Online,PayPal,0.15,1112.31,0,1112.31,6
O01479,C0371,4/17/2023,April,Q2,2023,Delivered,Mobile App,Google Pay,0.1,118.72,0,118.72,14
O01480,C0368,2/19/2023,February,Q1,2023,Delivered,In-Store,Apple Pay,0,492.76,0,492.76,8
O01481,C0136,10/5/2023,October,Q4,2023,Delivered,Mobile App,Credit Card,0,1343.72,0,1343.72,13
O01482,C0329,4/13/2022,April,Q2,2022,Delivered,Online,Google Pay,0,138.29,0,138.29,12
O01483,C0362,9/11/2023,September,Q3,2023,Returned,Mobile App,Debit Card,0.1,873.31,0,873.31,
O01484,C0193,9/25/2023,September,Q3,2023,Cancelled,Mobile App,Apple Pay,0.05,553.68,0,553.68,
O01485,C0445,12/13/2022,December,Q4,2022,Delivered,Mobile App,Debit Card,0.15,777.32,0,777.32,2
O01486,C0217,9/24/2023,September,Q3,2023,Returned,Mobile App,Google Pay,0,174.9,0,174.9,
O01487,C0310,8/29/2023,August,Q3,2023,Delivered,Online,PayPal,0.2,402.98,0,402.98,3
O01488,C0460,2/3/2023,February,Q1,2023,Pending,In-Store,Apple Pay,0.1,131.64,0,131.64,
O01489,C0036,7/26/2022,July,Q3,2022,Delivered,Online,Credit Card,0.15,634.49,0,634.49,3
O01490,C0397,3/19/2023,March,Q1,2023,Delivered,Online,Apple Pay,0.05,683.82,0,683.82,12
O01491,C0492,2/4/2022,February,Q1,2022,Delivered,In-Store,Apple Pay,0,1101.55,0,1101.55,3
O01492,C0320,5/31/2023,May,Q2,2023,Delivered,In-Store,Credit Card,0.15,1184.73,0,1184.73,5
O01493,C0010,11/23/2023,November,Q4,2023,Pending,In-Store,Google Pay,0,646.04,0,646.04,
O01494,C0362,2/19/2023,February,Q1,2023,Delivered,Online,PayPal,0.05,853.88,0,853.88,10
O01495,C0249,10/24/2023,October,Q4,2023,Delivered,Mobile App,Debit Card,0.1,447.57,0,447.57,14
O01496,C0278,12/27/2023,December,Q4,2023,Delivered,In-Store,Google Pay,0.15,878.73,0,878.73,10
O01497,C0360,11/9/2023,November,Q4,2023,Delivered,Online,Apple Pay,0,636.68,0,636.68,7
O01498,C0052,5/14/2022,May,Q2,2022,Delivered,Mobile App,Google Pay,0.15,388.77,0,388.77,11
O01499,C0444,4/17/2022,April,Q2,2022,Cancelled,Mobile App,PayPal,0,921.11,0,921.11,
O015,C0071,7/17/2022,July,Q3,2022,Pending,In-Store,Debit Card,0.2,828.39,0,828.39,
O01501,C0033,6/10/2023,June,Q2,2023,Delivered,Mobile App,Apple Pay,0.1,461.52,0,461.52,11
O01502,C0280,10/25/2022,October,Q4,2022,Delivered,Mobile App,Credit Card,0.05,85.45,10.47,95.92,5
O01503,C0295,10/20/2023,October,Q4,2023,Delivered,In-Store,Apple Pay,0.15,871.02,0,871.02,11
O01504,C0228,10/1/2023,October,Q4,2023,Delivered,Mobile App,Google Pay,0,541.2,0,541.2,1
O01505,C0294,5/25/2022,May,Q2,2022,Delivered,Online,Apple Pay,0,954.6,0,954.6,6
O01506,C0256,11/13/2023,November,Q4,2023,Delivered,In-Store,PayPal,0.05,760.62,0,760.62,8
O01507,C0173,6/18/2023,June,Q2,2023,Delivered,In-Store,Credit Card,0,757.37,0,757.37,2
O01508,C0395,6/9/2023,June,Q2,2023,Cancelled,Online,Debit Card,0.2,939.51,0,939.51,
O01509,C0232,1/21/2022,January,Q1,2022,Delivered,Mobile App,Credit Card,0.1,773.48,0,773.48,1
O01510,C0089,2/16/2022,February,Q1,2022,Delivered,Mobile App,Google Pay,0.15,896.69,0,896.69,11
O01511,C0297,1/13/2022,January,Q1,2022,Delivered,Mobile App,Apple Pay,0.1,937.74,0,937.74,10
O01512,C0139,6/24/2023,June,Q2,2023,Cancelled,In-Store,Credit Card,0.05,344.5,0,344.5,
O01513,C0385,12/9/2023,December,Q4,2023,Cancelled,Mobile App,Credit Card,0.1,1219.59,0,1219.59,
O01514,C0024,5/24/2022,May,Q2,2022,Delivered,Mobile App,Google Pay,0,1347.91,0,1347.91,5
O01515,C0313,1/18/2022,January,Q1,2022,Returned,In-Store,Debit Card,0,1894.65,0,1894.65,
O01516,C0313,1/10/2023,January,Q1,2023,Cancelled,Online,Google Pay,0.05,720.24,0,720.24,
O01517,C0370,6/12/2022,June,Q2,2022,Delivered,Mobile App,Google Pay,0.2,599.8,0,599.8,13
O01518,C0481,10/11/2022,October,Q4,2022,Delivered,Mobile App,Debit Card,0.15,126.76,0,126.76,1
O01519,C0378,10/21/2023,October,Q4,2023,Delivered,Mobile App,PayPal,0,688.77,0,688.77,12
O01520,C0002,1/29/2023,January,Q1,2023,Delivered,Mobile App,Debit Card,0.15,570.61,0,570.61,13
O01521,C0076,1/26/2023,January,Q1,2023,Delivered,Mobile App,PayPal,0.05,461.69,0,461.69,12
