item_id,order_id,product_id,product_name,brand,category,size,quantity,unit_price,discount_pct,discount_amount,line_total
I01449,O00574,P0091,Vans Running Pro,Vans,Running,43,3,87.71,0.1,8.77,236.82
I01450,O00575,P0102,Vans Sports Classic,Vans,Sports,37,1,65.96,0,0.00,65.96
I01451,O00575,P0056,Reebok Running Classic,Reebok,Running,40,3,256.82,0,0.00,770.46
I01452,O00576,P0154,Skechers Sports Pro,Skechers,Sports,37,3,170.08,0.05,8.50,484.74
I01453,O00576,P0072,Reebok Boots Pro,Reebok,Boots,41,3,119.16,0.05,5.96,339.6
I01454,O00576,P0082,New Balance Sports Classic,New Balance,Sports,44,3,231.91,0.05,11.60,660.93
I01455,O00576,P0093,Vans Running Pro,Vans,Running,42,3,231.31,0.05,11.57,659.22
I01456,O00577,P0046,Puma Sports Classic,Puma,Sports,41,3,123.12,0,0.00,369.36
I01457,O00577,P0103,Vans Sandals Pro,Vans,Sandals,38,2,131.97,0,0.00,263.94
I01458,O00577,P0074,New Balance Running Pro,New Balance,Running,37,3,274.18,0,0.00,822.54
I01459,O00577,P0001,Nike Running Classic,Nike,Running,45,2,128.64,0,0.00,257.28
I01460,O00578,P0058,Reebok Casual Classic,Reebok,Casual,37,3,163.52,0.1,16.35,441.51
I01461,O00578,P0036,Adidas Boots Pro,Adidas,Boots,45,3,50.89,0.1,5.09,137.4
I01462,O00578,P0157,Skechers Sandals Pro,Skechers,Sandals,42,3,256.94,0.1,25.69,693.75
I01463,O00578,P0159,Skechers Sandals Pro,Skechers,Sandals,41,1,141.21,0.1,14.12,127.09
I01464,O00579,P0154,Skechers Sports Pro,Skechers,Sports,39,3,170.08,0.15,25.51,433.71
I01465,O00579,P0168,Clarks Casual Classic,Clarks,Casual,43,1,162.07,0.15,24.31,137.76
I01466,O00579,P0100,Vans Sports Pro,Vans,Sports,39,2,75.37,0.15,11.31,128.12
I01467,O00579,P0142,Timberland Boots Classic,Timberland,Boots,43,1,99.37,0.15,14.91,84.46
I01468,O00580,P0053,Puma Boots Classic,Puma,Boots,39,2,181.32,0,0.00,362.64
I01469,O00580,P0148,Skechers Casual Classic,Skechers,Casual,45,3,72.04,0,0.00,216.12
I01470,O00580,P0119,Converse Sports Classic,Converse,Sports,39,2,206.66,0,0.00,413.32
I01471,O00581,P0018,Nike Boots Classic,Nike,Boots,36,1,83.62,0.05,4.18,79.44
I01472,O00582,P0138,Timberland Sports Pro,Timberland,Sports,36,3,236.86,0,0.00,710.58
I01473,O00582,P0031,Adidas Sandals Classic,Adidas,Sandals,43,2,137.65,0,0.00,275.3
I01474,O00582,P0156,Skechers Sports Pro,Skechers,Sports,36,3,220.07,0,0.00,660.21
I01475,O00582,P0166,Clarks Casual Pro,Clarks,Casual,42,2,173.51,0,0.00,347.02
I01476,O00583,P0032,Adidas Sandals Pro,Adidas,Sandals,45,2,240.85,0.05,12.04,457.62
I01477,O00583,P0027,Adidas Formal Classic,Adidas,Formal,38,1,97.89,0.05,4.89,93
I01478,O00583,P0038,Puma Running Classic,Puma,Running,42,2,166.96,0.05,8.35,317.22
I01479,O00584,P0085,New Balance Sandals Classic,New Balance,Sandals,37,3,211.95,0,0.00,635.85
I01480,O00584,P0165,Clarks Running Classic,Clarks,Running,43,2,108.05,0,0.00,216.1
I01481,O00585,P0116,Converse Formal Pro,Converse,Formal,40,3,48.53,0,0.00,145.59
I01482,O00585,P0180,Clarks Boots Pro,Clarks,Boots,36,3,207.68,0,0.00,623.04
I01483,O00585,P0067,Reebok Sandals Pro,Reebok,Sandals,38,1,202.47,0,0.00,202.47
I01484,O00586,P0075,New Balance Running Classic,New Balance,Running,38,3,230.76,0.15,34.61,588.45
I01485,O00586,P0079,New Balance Formal Classic,New Balance,Formal,40,3,49.37,0.15,7.41,125.88
I01486,O00587,P0075,New Balance Running Classic,New Balance,Running,39,3,230.76,0.1,23.08,623.04
I01487,O00587,P0099,Vans Formal Classic,Vans,Formal,39,1,190.12,0.1,19.01,171.11
I01488,O00587,P0066,Reebok Sports Pro,Reebok,Sports,40,3,120.88,0.1,12.09,326.37
I01489,O00588,P0123,Converse Sandals Classic,Converse,Sandals,38,2,169.35,0.05,8.47,321.76
I01490,O00588,P0159,Skechers Sandals Pro,Skechers,Sandals,44,3,141.21,0.05,7.06,402.45
I01491,O00588,P0044,Puma Formal Classic,Puma,Formal,44,2,85.9,0.05,4.30,163.22
I01492,O00589,P0004,Nike Casual Pro,Nike,Casual,41,1,237.18,0.05,11.86,225.32
I01493,O00589,P0172,Clarks Sports Classic,Clarks,Sports,40,1,36.09,0.05,1.80,34.29
I01494,O00590,P0051,Puma Sandals Classic,Puma,Sandals,43,2,167.23,0.15,25.08,284.3
I01495,O00590,P0092,Vans Running Classic,Vans,Running,36,3,154.87,0.15,23.23,394.92
I01496,O00591,P0161,Skechers Boots Pro,Skechers,Boots,44,2,161.57,0.05,8.08,306.98
I01497,O00591,P0026,Adidas Formal Pro,Adidas,Formal,40,1,75.01,0.05,3.75,71.26
I01498,O00592,P0064,Reebok Sports Pro,Reebok,Sports,40,1,131.53,0.1,13.15,118.38
I01499,O00593,P0156,Skechers Sports Pro,Skechers,Sports,40,3,220.07,0,0.00,660.21
I015,O00593,P0069,Reebok Sandals Classic,Reebok,Sandals,39,1,252.72,0,0.00,252.72
I01501,O00594,P0063,Reebok Formal Classic,Reebok,Formal,43,3,242.1,0,0.00,726.3
I01502,O00594,P0150,Skechers Casual Classic,Skechers,Casual,37,2,41.33,0,0.00,82.66
I01503,O00595,P0114,Converse Casual Pro,Converse,Casual,37,1,130.14,0,0.00,130.14
I01504,O00595,P0022,Adidas Casual Pro,Adidas,Casual,45,3,95.55,0,0.00,286.65
I01505,O00595,P0122,Converse Sandals Classic,Converse,Sandals,45,1,181.73,0,0.00,181.73
I01506,O00596,P0165,Clarks Running Classic,Clarks,Running,45,1,108.05,0.2,21.61,86.44
I01507,O00597,P0127,Timberland Running Pro,Timberland,Running,38,3,163.31,0,0.00,489.93
I01508,O00598,P0137,Timberland Sports Classic,Timberland,Sports,44,3,152.46,0.2,30.49,365.91
I01509,O00598,P0064,Reebok Sports Pro,Reebok,Sports,40,3,131.53,0.2,26.31,315.66
I01510,O00598,P0088,New Balance Boots Classic,New Balance,Boots,43,3,158.09,0.2,31.62,379.41
I01511,O00598,P0071,Reebok Boots Classic,Reebok,Boots,38,1,246.89,0.2,49.38,197.51
I01512,O00599,P0017,Nike Boots Pro,Nike,Boots,37,2,233.2,0,0.00,466.4
I01513,O00599,P0111,Converse Running Classic,Converse,Running,41,2,88.05,0,0.00,176.1
I01514,O00599,P0173,Clarks Sports Classic,Clarks,Sports,44,3,175.02,0,0.00,525.06
I01515,O00600,P0129,Timberland Running Classic,Timberland,Running,44,2,124.84,0,0.00,249.68
I01516,O00600,P0079,New Balance Formal Classic,New Balance,Formal,37,2,49.37,0,0.00,98.74
I01517,O00601,P0102,Vans Sports Classic,Vans,Sports,45,1,65.96,0,0.00,65.96
I01518,O00601,P0044,Puma Formal Classic,Puma,Formal,38,3,85.9,0,0.00,257.7
I01519,O00602,P0121,Converse Sandals Classic,Converse,Sandals,41,2,174.13,0,0.00,348.26
I01520,O00602,P0078,New Balance Casual Pro,New Balance,Casual,41,3,201.57,0,0.00,604.71
I01521,O00602,P0095,Vans Casual Classic,Vans,Casual,41,3,135.18,0,0.00,405.54
I01522,O00602,P0038,Puma Running Classic,Puma,Running,40,2,166.96,0,0.00,333.92
I01523,O00603,P0091,Vans Running Pro,Vans,Running,36,2,87.71,0.05,4.39,166.64
I01524,O00603,P0166,Clarks Casual Pro,Clarks,Casual,39,3,173.51,0.05,8.68,494.49
I01525,O00603,P0036,Adidas Boots Pro,Adidas,Boots,40,1,50.89,0.05,2.54,48.35
I01526,O00603,P0117,Converse Formal Pro,Converse,Formal,41,2,160.02,0.05,8.00,304.04
I01527,O00604,P0052,Puma Boots Classic,Puma,Boots,40,2,135.35,0.15,20.30,230.1
I01528,O00604,P0056,Reebok Running Classic,Reebok,Running,37,1,256.82,0.15,38.52,218.3
I01529,O00604,P0159,Skechers Sandals Pro,Skechers,Sandals,38,1,141.21,0.15,21.18,120.03
I01530,O00604,P0129,Timberland Running Classic,Timberland,Running,43,2,124.84,0.15,18.73,212.22
I01531,O00605,P0156,Skechers Sports Pro,Skechers,Sports,42,3,220.07,0,0.00,660.21
I01532,O00606,P0073,New Balance Running Pro,New Balance,Running,37,1,173.47,0.05,8.67,164.8
I01533,O00606,P0029,Adidas Sports Pro,Adidas,Sports,42,2,218.62,0.05,10.93,415.38
I01534,O00606,P0121,Converse Sandals Classic,Converse,Sandals,38,1,174.13,0.05,8.71,165.42
I01535,O00607,P0147,Skechers Running Classic,Skechers,Running,40,3,75.81,0,0.00,227.43
I01536,O00607,P0140,Timberland Sandals Classic,Timberland,Sandals,44,3,188.63,0,0.00,565.89
I01537,O00608,P0093,Vans Running Pro,Vans,Running,39,2,231.31,0.2,46.26,370.1
I01538,O00609,P0174,Clarks Sports Pro,Clarks,Sports,45,2,207.55,0,0.00,415.1
I01539,O00609,P0067,Reebok Sandals Pro,Reebok,Sandals,36,3,202.47,0,0.00,607.41
I01540,O00610,P0013,Nike Sandals Pro,Nike,Sandals,36,2,175.89,0.2,35.18,281.42
I01541,O00610,P0136,Timberland Sports Classic,Timberland,Sports,42,3,105.48,0.2,21.10,253.14
I01542,O00610,P0016,Nike Boots Classic,Nike,Boots,44,1,242.75,0.2,48.55,194.2
I01543,O00610,P0132,Timberland Casual Pro,Timberland,Casual,44,2,91.12,0.2,18.22,145.8
I01544,O00611,P0143,Timberland Boots Classic,Timberland,Boots,44,1,198.02,0,0.00,198.02
I01545,O00611,P0029,Adidas Sports Pro,Adidas,Sports,45,1,218.62,0,0.00,218.62
I01546,O00611,P0137,Timberland Sports Classic,Timberland,Sports,45,2,152.46,0,0.00,304.92
I01547,O00612,P0039,Puma Running Classic,Puma,Running,45,1,84.43,0.15,12.66,71.77
I01548,O00612,P0167,Clarks Casual Classic,Clarks,Casual,43,2,173.3,0.15,26.00,294.6
I01549,O00612,P0085,New Balance Sandals Classic,New Balance,Sandals,42,3,211.95,0.15,31.79,540.48
I01550,O00612,P0019,Adidas Running Classic,Adidas,Running,42,1,183.96,0.15,27.59,156.37
I01551,O00613,P0083,New Balance Sports Pro,New Balance,Sports,38,2,108.54,0,0.00,217.08
I01552,O00614,P0148,Skechers Casual Classic,Skechers,Casual,39,1,72.04,0,0.00,72.04
I01553,O00614,P0040,Puma Casual Pro,Puma,Casual,38,2,248.81,0,0.00,497.62
I01554,O00614,P0049,Puma Sandals Pro,Puma,Sandals,36,1,240.06,0,0.00,240.06
I01555,O00615,P0084,New Balance Sports Pro,New Balance,Sports,39,2,34.31,0,0.00,68.62
I01556,O00616,P0091,Vans Running Pro,Vans,Running,42,1,87.71,0.2,17.54,70.17
I01557,O00616,P0007,Nike Formal Classic,Nike,Formal,43,1,186.68,0.2,37.34,149.34
I01558,O00616,P0036,Adidas Boots Pro,Adidas,Boots,39,3,50.89,0.2,10.18,122.13
I01559,O00616,P0113,Converse Casual Classic,Converse,Casual,36,2,168.62,0.2,33.72,269.8
I01560,O00617,P0032,Adidas Sandals Pro,Adidas,Sandals,44,3,240.85,0.1,24.09,650.28
I01561,O00617,P0024,Adidas Casual Pro,Adidas,Casual,38,1,117.98,0.1,11.80,106.18
I01562,O00617,P0045,Puma Formal Pro,Puma,Formal,37,1,233.45,0.1,23.35,210.11
I01563,O00617,P0130,Timberland Casual Classic,Timberland,Casual,45,2,145.21,0.1,14.52,261.38
I01564,O00618,P0130,Timberland Casual Classic,Timberland,Casual,37,3,145.21,0.2,29.04,348.51
I01565,O00618,P0093,Vans Running Pro,Vans,Running,36,2,231.31,0.2,46.26,370.1
I01566,O00618,P0123,Converse Sandals Classic,Converse,Sandals,42,1,169.35,0.2,33.87,135.48
I01567,O00618,P0066,Reebok Sports Pro,Reebok,Sports,42,2,120.88,0.2,24.18,193.4
I01568,O00619,P0167,Clarks Casual Classic,Clarks,Casual,37,3,173.3,0.05,8.67,493.92
I01569,O00619,P0077,New Balance Casual Pro,New Balance,Casual,42,3,101.26,0.05,5.06,288.6
I01570,O00619,P0059,Reebok Casual Pro,Reebok,Casual,36,2,267.44,0.05,13.37,508.14
I01571,O00620,P0145,Skechers Running Classic,Skechers,Running,38,3,149.19,0,0.00,447.57
I01572,O00620,P0003,Nike Running Classic,Nike,Running,43,1,157.33,0,0.00,157.33
I01573,O00620,P0033,Adidas Sandals Pro,Adidas,Sandals,36,1,126.62,0,0.00,126.62
I01574,O00621,P0041,Puma Casual Classic,Puma,Casual,44,1,103.61,0.2,20.72,82.89
I01575,O00621,P0108,Vans Boots Pro,Vans,Boots,38,1,98.67,0.2,19.73,78.94
I01576,O00621,P0045,Puma Formal Pro,Puma,Formal,37,2,233.45,0.2,46.69,373.52
I01577,O00622,P0096,Vans Casual Classic,Vans,Casual,36,1,68.69,0.15,10.30,58.39
I01578,O00622,P0068,Reebok Sandals Classic,Reebok,Sandals,36,2,143.42,0.15,21.51,243.82
I01579,O00622,P0160,Skechers Boots Classic,Skechers,Boots,36,2,189.44,0.15,28.42,322.04
I01580,O00622,P0083,New Balance Sports Pro,New Balance,Sports,38,3,108.54,0.15,16.28,276.78
I01581,O00623,P0041,Puma Casual Classic,Puma,Casual,36,1,103.61,0,0.00,103.61
I01582,O00624,P0119,Converse Sports Classic,Converse,Sports,44,2,206.66,0.05,10.33,392.66
I01583,O00625,P0033,Adidas Sandals Pro,Adidas,Sandals,44,2,126.62,0,0.00,253.24
I01584,O00626,P0033,Adidas Sandals Pro,Adidas,Sandals,44,1,126.62,0,0.00,126.62
I01585,O00627,P0158,Skechers Sandals Pro,Skechers,Sandals,39,1,148.87,0,0.00,148.87
I01586,O00627,P0027,Adidas Formal Classic,Adidas,Formal,38,2,97.89,0,0.00,195.78
I01587,O00628,P0148,Skechers Casual Classic,Skechers,Casual,42,2,72.04,0.1,7.20,129.68
I01588,O00628,P0069,Reebok Sandals Classic,Reebok,Sandals,38,2,252.72,0.1,25.27,454.9
I01589,O00628,P0034,Adidas Boots Classic,Adidas,Boots,36,3,154.8,0.1,15.48,417.96
I01590,O00629,P0163,Clarks Running Classic,Clarks,Running,39,1,291.91,0,0.00,291.91
I01591,O00630,P0089,New Balance Boots Classic,New Balance,Boots,42,3,155.95,0.05,7.80,444.45
I01592,O00630,P0049,Puma Sandals Pro,Puma,Sandals,39,2,240.06,0.05,12.00,456.12
I01593,O00630,P0161,Skechers Boots Pro,Skechers,Boots,45,2,161.57,0.05,8.08,306.98
I01594,O00631,P0048,Puma Sports Classic,Puma,Sports,41,2,161.47,0,0.00,322.94
I01595,O00632,P0017,Nike Boots Pro,Nike,Boots,44,1,233.2,0,0.00,233.2
I01596,O00632,P0094,Vans Casual Classic,Vans,Casual,37,1,142.26,0,0.00,142.26
I01597,O00632,P0110,Converse Running Classic,Converse,Running,43,1,168.23,0,0.00,168.23
I01598,O00632,P0165,Clarks Running Classic,Clarks,Running,37,1,108.05,0,0.00,108.05
I01599,O00633,P0142,Timberland Boots Classic,Timberland,Boots,38,3,99.37,0.05,4.97,283.2
I01600,O00633,P0022,Adidas Casual Pro,Adidas,Casual,44,2,95.55,0.05,4.78,181.54
I01601,O00634,P0154,Skechers Sports Pro,Skechers,Sports,44,3,170.08,0.1,17.01,459.21
I01602,O00634,P0039,Puma Running Classic,Puma,Running,36,3,84.43,0.1,8.44,227.97
I01603,O00635,P0175,Clarks Sandals Pro,Clarks,Sandals,45,3,232.79,0,0.00,698.37
I01604,O00635,P0043,Puma Formal Pro,Puma,Formal,38,1,128.99,0,0.00,128.99
I01605,O00636,P0076,New Balance Casual Pro,New Balance,Casual,43,2,73.12,0.05,3.66,138.92
I01606,O00636,P0100,Vans Sports Pro,Vans,Sports,38,2,75.37,0.05,3.77,143.2
I01607,O00636,P0134,Timberland Formal Classic,Timberland,Formal,40,3,132.85,0.05,6.64,378.63
I01608,O00636,P0108,Vans Boots Pro,Vans,Boots,37,1,98.67,0.05,4.93,93.74
I01609,O00637,P0016,Nike Boots Classic,Nike,Boots,43,1,242.75,0,0.00,242.75
I01610,O00637,P0106,Vans Boots Pro,Vans,Boots,39,1,101.39,0,0.00,101.39
I01611,O00637,P0036,Adidas Boots Pro,Adidas,Boots,38,2,50.89,0,0.00,101.78
I01612,O00638,P0058,Reebok Casual Classic,Reebok,Casual,45,1,163.52,0,0.00,163.52
I01613,O00638,P0071,Reebok Boots Classic,Reebok,Boots,38,3,246.89,0,0.00,740.67
I01614,O00638,P0036,Adidas Boots Pro,Adidas,Boots,43,1,50.89,0,0.00,50.89
I01615,O00638,P0103,Vans Sandals Pro,Vans,Sandals,40,1,131.97,0,0.00,131.97
I01616,O00639,P0027,Adidas Formal Classic,Adidas,Formal,45,3,97.89,0.1,9.79,264.3
I01617,O00640,P0157,Skechers Sandals Pro,Skechers,Sandals,41,3,256.94,0.15,38.54,655.2
I01618,O00640,P0117,Converse Formal Pro,Converse,Formal,36,2,160.02,0.15,24.00,272.04
I01619,O00640,P0040,Puma Casual Pro,Puma,Casual,40,2,248.81,0.15,37.32,422.98
I01620,O00640,P0019,Adidas Running Classic,Adidas,Running,43,1,183.96,0.15,27.59,156.37
I01621,O00641,P0027,Adidas Formal Classic,Adidas,Formal,45,3,97.89,0.1,9.79,264.3
I01622,O00641,P0023,Adidas Casual Classic,Adidas,Casual,41,3,87.26,0.1,8.73,235.59
I01623,O00642,P0027,Adidas Formal Classic,Adidas,Formal,44,3,97.89,0.15,14.68,249.63
I01624,O00642,P0072,Reebok Boots Pro,Reebok,Boots,42,2,119.16,0.15,17.87,202.58
I01625,O00642,P0071,Reebok Boots Classic,Reebok,Boots,40,3,246.89,0.15,37.03,629.58
I01626,O00642,P0065,Reebok Sports Pro,Reebok,Sports,37,2,197.81,0.15,29.67,336.28
I01627,O00643,P0152,Skechers Formal Classic,Skechers,Formal,43,1,136.34,0,0.00,136.34
I01628,O00643,P0112,Converse Casual Pro,Converse,Casual,45,3,243.69,0,0.00,731.07
I01629,O00643,P0171,Clarks Formal Classic,Clarks,Formal,42,3,76.64,0,0.00,229.92
I01630,O00643,P0069,Reebok Sandals Classic,Reebok,Sandals,44,3,252.72,0,0.00,758.16
I01631,O00644,P0165,Clarks Running Classic,Clarks,Running,39,1,108.05,0.1,10.81,97.25
I01632,O00644,P0026,Adidas Formal Pro,Adidas,Formal,45,2,75.01,0.1,7.50,135.02
I01633,O00644,P0148,Skechers Casual Classic,Skechers,Casual,45,3,72.04,0.1,7.20,194.52
I01634,O00644,P0025,Adidas Formal Classic,Adidas,Formal,42,2,153.76,0.1,15.38,276.76
I01635,O00645,P0134,Timberland Formal Classic,Timberland,Formal,42,3,132.85,0.2,26.57,318.84
I01636,O00645,P0010,Nike Sports Pro,Nike,Sports,36,3,198.22,0.2,39.64,475.74
I01637,O00645,P0103,Vans Sandals Pro,Vans,Sandals,45,1,131.97,0.2,26.39,105.58
I01638,O00646,P0008,Nike Formal Pro,Nike,Formal,41,2,107,0.2,21.40,171.2
I01639,O00646,P0117,Converse Formal Pro,Converse,Formal,39,2,160.02,0.2,32.00,256.04
I01640,O00646,P0065,Reebok Sports Pro,Reebok,Sports,43,2,197.81,0.2,39.56,316.5
I01641,O00647,P0141,Timberland Sandals Pro,Timberland,Sandals,38,2,160.21,0.1,16.02,288.38
I01642,O00647,P0166,Clarks Casual Pro,Clarks,Casual,37,2,173.51,0.1,17.35,312.32
I01643,O00647,P0083,New Balance Sports Pro,New Balance,Sports,41,2,108.54,0.1,10.85,195.38
I01644,O00647,P0103,Vans Sandals Pro,Vans,Sandals,44,3,131.97,0.1,13.20,356.31
I01645,O00648,P0104,Vans Sandals Pro,Vans,Sandals,38,2,223.99,0.15,33.60,380.78
I01646,O00648,P0081,New Balance Formal Classic,New Balance,Formal,39,2,156.16,0.15,23.42,265.48
I01647,O00648,P0160,Skechers Boots Classic,Skechers,Boots,43,2,189.44,0.15,28.42,322.04
I01648,O00649,P0005,Nike Casual Classic,Nike,Casual,44,2,111.2,0,0.00,222.4
I01649,O00649,P0029,Adidas Sports Pro,Adidas,Sports,44,3,218.62,0,0.00,655.86
I01650,O00649,P0049,Puma Sandals Pro,Puma,Sandals,44,2,240.06,0,0.00,480.12
I01651,O00649,P0149,Skechers Casual Pro,Skechers,Casual,38,3,90.21,0,0.00,270.63
I01652,O00650,P0154,Skechers Sports Pro,Skechers,Sports,42,3,170.08,0.15,25.51,433.71
I01653,O00651,P0035,Adidas Boots Classic,Adidas,Boots,40,1,61.13,0.05,3.06,58.07
I01654,O00651,P0099,Vans Formal Classic,Vans,Formal,45,3,190.12,0.05,9.51,541.83
I01655,O00652,P0171,Clarks Formal Classic,Clarks,Formal,39,1,76.64,0,0.00,76.64
I01656,O00652,P0071,Reebok Boots Classic,Reebok,Boots,39,1,246.89,0,0.00,246.89
I01657,O00652,P0007,Nike Formal Classic,Nike,Formal,39,2,186.68,0,0.00,373.36
I01658,O00652,P0127,Timberland Running Pro,Timberland,Running,36,1,163.31,0,0.00,163.31
I01659,O00653,P0146,Skechers Running Pro,Skechers,Running,45,3,223.18,0.1,22.32,602.58
I01660,O00653,P0050,Puma Sandals Classic,Puma,Sandals,45,2,174.83,0.1,17.48,314.7
I01661,O00653,P0106,Vans Boots Pro,Vans,Boots,40,2,101.39,0.1,10.14,182.5
I01662,O00653,P0048,Puma Sports Classic,Puma,Sports,41,3,161.47,0.1,16.15,435.96
I01663,O00654,P0139,Timberland Sandals Pro,Timberland,Sandals,41,1,289.39,0,0.00,289.39
I01664,O00654,P0092,Vans Running Classic,Vans,Running,39,3,154.87,0,0.00,464.61
I01665,O00654,P0020,Adidas Running Classic,Adidas,Running,45,3,245.2,0,0.00,735.6
I01666,O00654,P0178,Clarks Boots Pro,Clarks,Boots,37,1,94.64,0,0.00,94.64
I01667,O00655,P0090,New Balance Boots Pro,New Balance,Boots,43,1,156.65,0,0.00,156.65
I01668,O00655,P0180,Clarks Boots Pro,Clarks,Boots,45,2,207.68,0,0.00,415.36
I01669,O00655,P0166,Clarks Casual Pro,Clarks,Casual,43,1,173.51,0,0.00,173.51
I01670,O00655,P0142,Timberland Boots Classic,Timberland,Boots,43,3,99.37,0,0.00,298.11
I01671,O00656,P0144,Timberland Boots Pro,Timberland,Boots,36,3,119.7,0.05,5.99,341.13
I01672,O00657,P0071,Reebok Boots Classic,Reebok,Boots,36,2,246.89,0.15,37.03,419.72
I01673,O00657,P0146,Skechers Running Pro,Skechers,Running,45,3,223.18,0.15,33.48,569.1
I01674,O00658,P0138,Timberland Sports Pro,Timberland,Sports,40,3,236.86,0,0.00,710.58
I01675,O00658,P0179,Clarks Boots Pro,Clarks,Boots,39,2,89.95,0,0.00,179.9
I01676,O00659,P0002,Nike Running Classic,Nike,Running,37,3,108.24,0,0.00,324.72
I01677,O00659,P0157,Skechers Sandals Pro,Skechers,Sandals,45,1,256.94,0,0.00,256.94
I01678,O00659,P0014,Nike Sandals Classic,Nike,Sandals,44,1,62.88,0,0.00,62.88
I01679,O00659,P0092,Vans Running Classic,Vans,Running,38,2,154.87,0,0.00,309.74
I01680,O00660,P0031,Adidas Sandals Classic,Adidas,Sandals,37,1,137.65,0.15,20.65,117
I01681,O00660,P0085,New Balance Sandals Classic,New Balance,Sandals,45,2,211.95,0.15,31.79,360.32
I01682,O00661,P0088,New Balance Boots Classic,New Balance,Boots,38,2,158.09,0,0.00,316.18
I01683,O00661,P0047,Puma Sports Pro,Puma,Sports,42,3,119.91,0,0.00,359.73
I01684,O00661,P0025,Adidas Formal Classic,Adidas,Formal,43,2,153.76,0,0.00,307.52
I01685,O00661,P0080,New Balance Formal Pro,New Balance,Formal,38,1,197.43,0,0.00,197.43
I01686,O00662,P0025,Adidas Formal Classic,Adidas,Formal,36,2,153.76,0.05,7.69,292.14
I01687,O00662,P0135,Timberland Formal Classic,Timberland,Formal,36,3,163.29,0.05,8.16,465.39
I01688,O00663,P0004,Nike Casual Pro,Nike,Casual,40,2,237.18,0.1,23.72,426.92
I01689,O00663,P0002,Nike Running Classic,Nike,Running,45,1,108.24,0.1,10.82,97.42
I01690,O00663,P0084,New Balance Sports Pro,New Balance,Sports,41,3,34.31,0.1,3.43,92.64
I01691,O00664,P0089,New Balance Boots Classic,New Balance,Boots,38,3,155.95,0,0.00,467.85
I01692,O00664,P0025,Adidas Formal Classic,Adidas,Formal,41,3,153.76,0,0.00,461.28
I01693,O00665,P0114,Converse Casual Pro,Converse,Casual,37,3,130.14,0.2,26.03,312.33
I01694,O00665,P0008,Nike Formal Pro,Nike,Formal,40,2,107,0.2,21.40,171.2
I01695,O00665,P0160,Skechers Boots Classic,Skechers,Boots,41,1,189.44,0.2,37.89,151.55
I01696,O00665,P0010,Nike Sports Pro,Nike,Sports,38,3,198.22,0.2,39.64,475.74
I01697,O00666,P0157,Skechers Sandals Pro,Skechers,Sandals,43,2,256.94,0,0.00,513.88
I01698,O00667,P0087,New Balance Sandals Pro,New Balance,Sandals,43,1,143.9,0,0.00,143.9
I01699,O00667,P0064,Reebok Sports Pro,Reebok,Sports,42,1,131.53,0,0.00,131.53
I01700,O00667,P0094,Vans Casual Classic,Vans,Casual,41,1,142.26,0,0.00,142.26
I01701,O00667,P0037,Puma Running Classic,Puma,Running,43,1,162.79,0,0.00,162.79
I01702,O00668,P0148,Skechers Casual Classic,Skechers,Casual,44,3,72.04,0.1,7.20,194.52
I01703,O00669,P0051,Puma Sandals Classic,Puma,Sandals,42,3,167.23,0.05,8.36,476.61
I01704,O00669,P0075,New Balance Running Classic,New Balance,Running,42,2,230.76,0.05,11.54,438.44
I01705,O00670,P0144,Timberland Boots Pro,Timberland,Boots,43,2,119.7,0,0.00,239.4
I01706,O00670,P0124,Converse Boots Pro,Converse,Boots,36,2,95.75,0,0.00,191.5
I01707,O00670,P0157,Skechers Sandals Pro,Skechers,Sandals,36,3,256.94,0,0.00,770.82
I01708,O00670,P0100,Vans Sports Pro,Vans,Sports,37,1,75.37,0,0.00,75.37
I01709,O00671,P0013,Nike Sandals Pro,Nike,Sandals,39,2,175.89,0,0.00,351.78
I01710,O00671,P0078,New Balance Casual Pro,New Balance,Casual,44,2,201.57,0,0.00,403.14
I01711,O00672,P0179,Clarks Boots Pro,Clarks,Boots,38,2,89.95,0.15,13.49,152.92
I01712,O00672,P0012,Nike Sports Classic,Nike,Sports,41,1,160.99,0.15,24.15,136.84
I01713,O00672,P0055,Reebok Running Pro,Reebok,Running,39,1,140.18,0.15,21.03,119.15
